context_id,input_query,s3_path,environment_original,weather_condition_original,visibility_original,vehicle_type_original,vehicle_count_original,region_original,pavement_color_original,truck_count_original,truck_color_original,vehicle_color_original,image_angle_original,objects_of_interest_original,mask,s3_lora_uri,lora_trigger_word,split
0731c846-ab7f-4abd-9c3d-1e0cc911e30a,"An overhead view of a busy highway in the northeast USA with a high density of SUVs and varied vehicle colors under sunny conditions, active precipitation reducing visibility, and one blue Ford F150 truck present.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/0731c846-ab7f-4abd-9c3d-1e0cc911e30a_flux_1789424331.png,urban highways,sunny,active precipitation,SUVs,high density of vehicles,northeast USA,red-brown,one truck (Ford F150),blue,varied colors,overhead,car,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
93bc5978-8fa0-472d-8f8a-f0d7739da0fa,"A rural highway in the southeast USA with sunny and clear conditions, gray pavement, very few vehicles of varied colors, and one black Ford F150 truck; an object of interest is a bus visible in the scene from street level.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/93bc5978-8fa0-472d-8f8a-f0d7739da0fa_flux_1789424199.png,rural highways,sunny,clear,SUVs,very few vehicles,southeast USA,gray,one truck (Ford F150),black,varied colors,street-level,bus,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
e69c0475-34cd-44ab-9c90-782a30ceb7ee,"A rural highway in the northeast USA with red-brown pavement and clear visibility despite rainy weather conditions shows a high density of motorcycles at street level, one red Ford F150 truck, and various motorcycle colors.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/e69c0475-34cd-44ab-9c90-782a30ceb7ee_flux_1789425156.png,rural highways,rainy,clear,motorcycles,high density of vehicles,northeast USA,red-brown,one truck (Ford F150),red,varied colors,street-level,motorcycle,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
4e768dc7-3add-42a2-893f-a7f5c7cb3394,"An overhead view of a snowy, hazy urban highway in the southwest USA with gray pavement and very few varied-colored sedans present; one white Ford F150 truck is also visible.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/4e768dc7-3add-42a2-893f-a7f5c7cb3394_flux_1789423287.png,urban highways,snowy,hazy,sedans,very few vehicles,southwest USA,gray,one truck (Ford F150),white,varied colors,overhead,car,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
2dc88428-89be-4a92-b3ef-79ce8730aefb,"An urban highway in the northeast USA with sunny and clear conditions, featuring a street-level view of a moderate number of motorcycles in varied colors and one blue Ford F150 truck on a red-brown pavement.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/2dc88428-89be-4a92-b3ef-79ce8730aefb_flux_1789423382.png,urban highways,sunny,clear,motorcycles,moderate number of vehicles,northeast USA,red-brown,one truck (Ford F150),blue,varied colors,street-level,truck,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
1d9b6f0c-0ec8-4684-bf00-edef3f6d3c04,"An overhead view of a busy highway in the northeast USA with a high density of SUVs and varied vehicle colors under sunny, clear weather conditions; the pavement is red-brown and a gray Ford F150 truck is also present.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/1d9b6f0c-0ec8-4684-bf00-edef3f6d3c04_flux_1789425804.png,urban highways,sunny,clear,SUVs,high density of vehicles,northeast USA,red-brown,one truck (Ford F150),gray,varied colors,overhead,car,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
304c732f-7377-4896-a931-b557b4adc1e3,"A rural highway in the northeast USA with a high density of buses and hazy visibility due to rainy weather, the pavement is red-brown and a white Ford F150 truck is present, buses come in varied colors from street level perspective.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/304c732f-7377-4896-a931-b557b4adc1e3_flux_1789425008.png,rural highways,rainy,hazy,buses,high density of vehicles,northeast USA,red-brown,one truck (Ford F150),white,varied colors,street-level,bus,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
2068dc43-ac3e-440e-a67e-120e8e4b9ea2,"An overhead view of an urban highway in the southwest USA with red-brown pavement, foggy weather and active precipitation, very few varied-colored sedans, one gray Ford F150 truck, and poor visibility.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/2068dc43-ac3e-440e-a67e-120e8e4b9ea2_flux_1789424075.png,urban highways,foggy,active precipitation,sedans,very few vehicles,southwest USA,red-brown,one truck (Ford F150),gray,varied colors,overhead,car,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
066e7e81-8cbc-4b82-b3a6-a10cc48284f4,"An overhead view of a rainy, hazy urban highway in the southwest USA with a high density of motorcycles and varied vehicle colors, including one white Ford F150 truck, where the primary focus is a bus amidst the gray pavement.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/066e7e81-8cbc-4b82-b3a6-a10cc48284f4_flux_1789422871.png,urban highways,rainy,hazy,motorcycles,high density of vehicles,southwest USA,gray,one truck (Ford F150),white,varied colors,overhead,bus,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
9a785f6c-18cf-4a5b-bb48-f14f70485bb6,"A foggy rural highway in the southwest USA with a high density of varied-colored sedans and one blue Ford F150 truck, gray pavement, and a street-level view where a motorcycle is also visible.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/9a785f6c-18cf-4a5b-bb48-f14f70485bb6_flux_1789423543.png,rural highways,foggy,clear,sedans,high density of vehicles,southwest USA,gray,one truck (Ford F150),blue,varied colors,street-level,motorcycle,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
ee5d854a-4e10-48c0-8b6f-52a017b741fd,"An overhead view of a rainy, hazy urban highway in the southwest USA with red-brown pavement, featuring very few vehicles including varied colored buses and one blue Ford F150 truck.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/ee5d854a-4e10-48c0-8b6f-52a017b741fd_flux_1789423898.png,urban highways,rainy,hazy,buses,very few vehicles,southwest USA,red-brown,one truck (Ford F150),blue,varied colors,overhead,bus,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
d3fac920-bef7-4485-a3f6-b2990f7d8070,"An overhead view of rural highways in the southeast USA during rainy weather with active precipitation, featuring a moderate number of motorcycles in varied colors and one blue Ford F150 truck, set against a red-brown pavement environment.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/d3fac920-bef7-4485-a3f6-b2990f7d8070_flux_1789423865.png,rural highways,rainy,active precipitation,motorcycles,moderate number of vehicles,southeast USA,red-brown,one truck (Ford F150),blue,varied colors,overhead,motorcycle,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
46c4ae3b-b14f-4fea-b308-9a7f2de65fe8,"An overhead view of a foggy urban highway in the southeast USA with a moderate number of buses and varied colored vehicles, one gray Ford F150 truck, and red-brown pavement stretching into the distance.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/46c4ae3b-b14f-4fea-b308-9a7f2de65fe8_flux_1789424389.png,urban highways,foggy,clear,buses,moderate number of vehicles,southeast USA,red-brown,one truck (Ford F150),gray,varied colors,overhead,car,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
22a2f1d0-a524-4b4d-9620-c435354862c6,"An overhead view of a rural highway in the southwest USA with a sunny but hazy sky, featuring very few vehicles including varied colored buses and one blue Ford F150 truck, all against a gray pavement environment.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/22a2f1d0-a524-4b4d-9620-c435354862c6_flux_1789425492.png,rural highways,sunny,hazy,buses,very few vehicles,southwest USA,gray,one truck (Ford F150),blue,varied colors,overhead,car,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
6e1ec80c-49da-4333-a7bc-9711b11c408b,"An overhead view of rural highways in the southwest USA with a foggy weather condition resulting in hazy visibility; there is a moderate number of sedans in varied colors and one black Ford F150 truck, all driving on gray pavement.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/6e1ec80c-49da-4333-a7bc-9711b11c408b_flux_1789423757.png,rural highways,foggy,hazy,sedans,moderate number of vehicles,southwest USA,gray,one truck (Ford F150),black,varied colors,overhead,car,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
7cee8809-9f79-48d1-85bf-c5bc9fdcc9a7,"An urban highway in the southwest USA with gray pavement and clear visibility, showing rainy weather conditions; there is one gray Ford F150 truck and very few vehicles of varied colors, viewed from street level, with a motorcycle as the object of interest.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/7cee8809-9f79-48d1-85bf-c5bc9fdcc9a7_flux_1789422858.png,urban highways,rainy,clear,trucks (Ford F150),very few vehicles,southwest USA,gray,one truck (Ford F150),gray,varied colors,street-level,motorcycle,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
8203f286-607b-4342-aa25-a0a6a55781ea,"An overhead view of a foggy urban highway in the southwest USA with hazy visibility, featuring a moderate number of SUVs in varied colors and one white Ford F150 truck, all driving on gray pavement.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/8203f286-607b-4342-aa25-a0a6a55781ea_flux_1789424100.png,urban highways,foggy,hazy,SUVs,moderate number of vehicles,southwest USA,gray,one truck (Ford F150),white,varied colors,overhead,car,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
ed6cc11d-c38c-4eef-b76b-f66bb88c68a7,"An urban highway in the northeast USA with a rainy, hazy environment; vehicles including a moderate number of SUVs and one white Ford F150 truck are present, the pavement is red-brown, and the street-level view focuses on the white truck amidst varied vehicle colors.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/ed6cc11d-c38c-4eef-b76b-f66bb88c68a7_flux_1789424715.png,urban highways,rainy,hazy,SUVs,moderate number of vehicles,northeast USA,red-brown,one truck (Ford F150),white,varied colors,street-level,truck,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
b4da70ad-b272-496c-b66c-72870c103ea3,"An urban highway in the southwest USA with foggy weather and clear visibility, featuring very few motorcycles of varied colors, a street-level view showing one black Ford F150 truck, and red-brown pavement.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/b4da70ad-b272-496c-b66c-72870c103ea3_flux_1789426355.png,urban highways,foggy,clear,motorcycles,very few vehicles,southwest USA,red-brown,one truck (Ford F150),black,varied colors,street-level,truck,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
fb0dd058-3ee7-4c60-916c-7d6c5b1a1b9b,"An overhead view of rural highways in the northeast USA with foggy weather and active precipitation, showing a moderate number of sedans in varied colors and one gray Ford F150 truck, all moving along gray pavement.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/fb0dd058-3ee7-4c60-916c-7d6c5b1a1b9b_flux_1789424620.png,rural highways,foggy,active precipitation,sedans,moderate number of vehicles,northeast USA,gray,one truck (Ford F150),gray,varied colors,overhead,car,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
ced9306e-c313-458f-863d-ed1296a79fd8,"An urban highway in the southwest USA with a high density of vehicles, predominantly trucks including one white Ford F150, on a snowy day with clear visibility; the pavement is red-brown and viewed from street level, focusing on variously colored cars amidst the scene.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/ced9306e-c313-458f-863d-ed1296a79fd8_flux_1789425963.png,urban highways,snowy,clear,trucks (Ford F150),high density of vehicles,southwest USA,red-brown,one truck (Ford F150),white,varied colors,street-level,car,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
743eef16-c4f0-4c94-b36f-b9fb6e06f2d8,"An overhead view of a snowy urban highway in the southwest USA with active precipitation, featuring a very few motorcycles of varied colors and one white Ford F150 truck, all against a gray pavement environment.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/743eef16-c4f0-4c94-b36f-b9fb6e06f2d8_flux_1789425663.png,urban highways,snowy,active precipitation,motorcycles,very few vehicles,southwest USA,gray,one truck (Ford F150),white,varied colors,overhead,car,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
84978362-12fb-474b-8e00-aeeef3a4a8dd,"An overhead view of an urban highway in the southwest USA with sunny and clear conditions, featuring a red-brown pavement, very few sedans, one blue Ford F150 truck, and varied vehicle colors.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/84978362-12fb-474b-8e00-aeeef3a4a8dd_flux_1789424833.png,urban highways,sunny,clear,sedans,very few vehicles,southwest USA,red-brown,one truck (Ford F150),blue,varied colors,overhead,truck,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
bcad7335-3909-49f5-a8b8-8c2c17e2ceef,"A rural highway in the southwest USA with snowy, hazy conditions and a high density of varied-colored sedans; a gray Ford F150 truck is also present at street-level.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/bcad7335-3909-49f5-a8b8-8c2c17e2ceef_flux_1789424883.png,rural highways,snowy,hazy,sedans,high density of vehicles,southwest USA,gray,one truck (Ford F150),gray,varied colors,street-level,truck,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
1082c109-6468-4f69-a131-3ae38cdd8ec8,"An overhead view of a snowy, hazy urban highway in the southeast USA with a high density of vehicles and one white Ford F150 truck; the red-brown pavement is crowded with variously colored cars and trucks, and a motorcycle is also visible.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/1082c109-6468-4f69-a131-3ae38cdd8ec8_flux_1789424315.png,urban highways,snowy,hazy,trucks (Ford F150),high density of vehicles,southeast USA,red-brown,one truck (Ford F150),white,varied colors,overhead,motorcycle,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
2b39159e-972c-4b31-b4fb-deec302c3cdf,"An urban highway in the southwest USA with a high density of SUVs and varied vehicle colors under sunny but hazy conditions, featuring a red-brown pavement and one gray Ford F150 truck; a bus is also visible in the scene from a street-level perspective.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/2b39159e-972c-4b31-b4fb-deec302c3cdf_flux_1789425226.png,urban highways,sunny,hazy,SUVs,high density of vehicles,southwest USA,red-brown,one truck (Ford F150),gray,varied colors,street-level,bus,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
446203f6-cb0a-4104-9547-8d8d4d6666c6,"A rural highway in the southeast USA with a sunny but hazy sky, gray pavement, and a moderate number of vehicles including a white Ford F150 truck; street-level view showing varied colored cars and one distinct white Ford F150 truck, with a bus also visible as an object of interest.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/446203f6-cb0a-4104-9547-8d8d4d6666c6_flux_1789422986.png,rural highways,sunny,hazy,trucks (Ford F150),moderate number of vehicles,southeast USA,gray,one truck (Ford F150),white,varied colors,street-level,bus,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
d13c39e5-4328-42cd-85c5-f61dc4da338a,"A rural highway in the southwest USA with active precipitation, gray pavement, and high density of sedans from varied colors; one blue Ford F150 truck is also present, viewed from street level.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/d13c39e5-4328-42cd-85c5-f61dc4da338a_flux_1789424080.png,rural highways,rainy,active precipitation,sedans,high density of vehicles,southwest USA,gray,one truck (Ford F150),blue,varied colors,street-level,car,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
24600b0b-bb50-4069-b11b-9d672896089f,"A rural highway in the southwest USA with a red-brown pavement, sunny weather, and active precipitation; multiple SUVs and a gray Ford F150 truck are visible from street level, and there is also a motorcycle present.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/24600b0b-bb50-4069-b11b-9d672896089f_flux_1789426557.png,rural highways,sunny,active precipitation,SUVs,moderate number of vehicles,southwest USA,red-brown,one truck (Ford F150),gray,varied colors,street-level,motorcycle,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
9982b05d-c528-4614-95f6-7d912bfde7d5,"An urban highway in the southeast USA with foggy weather and hazy visibility, featuring very few vehicles of varied colors, one blue Ford F150 truck, and red-brown pavement viewed from street level with cars as the primary objects of interest.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/9982b05d-c528-4614-95f6-7d912bfde7d5_flux_1789426446.png,urban highways,foggy,hazy,motorcycles,very few vehicles,southeast USA,red-brown,one truck (Ford F150),blue,varied colors,street-level,car,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
e41a20f6-82c4-45cb-9873-1bb40fcaf0b5,"An overhead view of an urban highway in the southwest USA with a sunny weather condition and active precipitation, featuring gray pavement, very few varied-colored sedans, one blue Ford F150 truck, and a motorcycle present in the scene.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/e41a20f6-82c4-45cb-9873-1bb40fcaf0b5_flux_1789424932.png,urban highways,sunny,active precipitation,sedans,very few vehicles,southwest USA,gray,one truck (Ford F150),blue,varied colors,overhead,motorcycle,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
b5bac854-c4fd-40d5-ab78-578410d18896,"A rural highway in the northeast USA with sunny and clear conditions, featuring a street-level view of gray pavement and a moderate number of varied-colored sedans; one blue Ford F150 truck is also present.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/b5bac854-c4fd-40d5-ab78-578410d18896_flux_1789426528.png,rural highways,sunny,clear,sedans,moderate number of vehicles,northeast USA,gray,one truck (Ford F150),blue,varied colors,street-level,car,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
da311abb-3f35-48f9-bee0-4dc76a08ef81,"A rural highway in the northeast USA with gray pavement and clear visibility despite rainy weather conditions; street-level view shows a moderate number of vehicles with varied colors, including one gray Ford F150 truck, passing by.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/da311abb-3f35-48f9-bee0-4dc76a08ef81_flux_1789426252.png,rural highways,rainy,clear,trucks (Ford F150),moderate number of vehicles,northeast USA,gray,one truck (Ford F150),gray,varied colors,street-level,car,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
e5dd0011-1a0e-4f2c-b1f1-390ddc82de99,An overhead view of rural highways in the southeast USA during rainy weather with clear visibility and a moderate number of motorcycles; one blue Ford F150 truck is also visible on the gray pavement with varied motorcycle colors.,f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/e5dd0011-1a0e-4f2c-b1f1-390ddc82de99_flux_1789425967.png,rural highways,rainy,clear,motorcycles,moderate number of vehicles,southeast USA,gray,one truck (Ford F150),blue,varied colors,overhead,truck,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
fa5ecdfa-ba67-4345-bd11-4124bae8061d,"An overhead view of a rural highway in the northeast USA with gray pavement, sunny weather, and active precipitation; very few sedans are visible, one black Ford F150 truck is present, and varied colored vehicles are scattered, with a motorcycle as the primary object of interest.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/fa5ecdfa-ba67-4345-bd11-4124bae8061d_flux_1789426577.png,rural highways,sunny,active precipitation,sedans,very few vehicles,northeast USA,gray,one truck (Ford F150),black,varied colors,overhead,motorcycle,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
bda55074-f987-4781-913f-30b7e8309332,"A foggy rural highway in the northeast USA with a moderate number of varied-colored SUVs and one white Ford F150 truck, the pavement is red-brown, viewed from street level with clear visibility, and a bus is also present as an object of interest.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/bda55074-f987-4781-913f-30b7e8309332_flux_1789423229.png,rural highways,foggy,clear,SUVs,moderate number of vehicles,northeast USA,red-brown,one truck (Ford F150),white,varied colors,street-level,bus,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
3ade3558-79c7-4210-b2c7-5bb4ec0068c3,"A rural highway in the southeast USA with active precipitation, gray pavement, and high density of motorcycles at street level; one white Ford F150 truck is also present, and vehicles display varied colors during rainy conditions.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/3ade3558-79c7-4210-b2c7-5bb4ec0068c3_flux_1789425651.png,rural highways,rainy,active precipitation,motorcycles,high density of vehicles,southeast USA,gray,one truck (Ford F150),white,varied colors,street-level,motorcycle,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
02c5b60e-a0f6-4443-9f57-9cf8cb058597,"An urban highway in the southeast USA with a snowy, hazy environment, featuring very few motorcycles and one gray Ford F150 truck at street level; the pavement is red-brown and vehicles have varied colors, with focus on the truck.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/02c5b60e-a0f6-4443-9f57-9cf8cb058597_flux_1789422875.png,urban highways,snowy,hazy,motorcycles,very few vehicles,southeast USA,red-brown,one truck (Ford F150),gray,varied colors,street-level,truck,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
793a2aa1-f64f-4491-bd8e-4fbbd4b8f1c1,"A rural highway in the southwest USA with snowy, hazy conditions and a high density of vehicles, predominantly trucks including one blue Ford F150, and variously colored cars, viewed from street level, where the pavement is gray and a motorcycle is of interest.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/793a2aa1-f64f-4491-bd8e-4fbbd4b8f1c1_flux_1789426697.png,rural highways,snowy,hazy,trucks (Ford F150),high density of vehicles,southwest USA,gray,one truck (Ford F150),blue,varied colors,street-level,motorcycle,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
2c5568ea-cdc3-42e2-a0d5-fce3db168cf8,"A rural highway in the northeast USA with sunny and clear weather conditions, featuring a high density of varied-colored SUVs and one white Ford F150 truck, the red-brown pavement visible from street-level, and a bus as the primary object of interest.",f5ddba02-4295-48d9-8ad5-ba8583871323/bc6ba36c-aa02-4630-a0ea-4150b9b69e36/Synthetic/2c5568ea-cdc3-42e2-a0d5-fce3db168cf8_flux_1789424571.png,rural highways,sunny,clear,SUVs,high density of vehicles,northeast USA,red-brown,one truck (Ford F150),white,varied colors,street-level,bus,,s3://auto-lora/f5ddba02-4295-48d9-8ad5-ba8583871323/1466b03e-841d-4c45-975e-c6900af67662/lora_weights.safetensors,$txc,train
